FIPS,Total_Actual_Costs,Total_Standardized_Costs,Part_B_Drugs_Per_Capita_Actual_Costs,Total_Population_Based_Payment_Reduction_Costs,PQI03_Diabetes_LT_Complication_Admission_Rate_(age_<_65),PQI03_Diabetes_LT_Complication_Admission_Rate_(age_65-74),PQI03_Diabetes_LT_Complication_Admission_Rate_(age_75+),PQI07_Hypertension_Admission_Rate_(age_<_65),PQI07_Hypertension_Admission_Rate_(age_65-74),PQI07_Hypertension_Admission_Rate_(age_75+)
13243,7793861.05,8344798.16,139.79, ,,,,,,
13245,166905189.27,161991029.08,239.87, ,,,,,,
13247,63477551.15,61150640.93,334.97, ,,,,,,
13249,3950233.15,4096483.06,98.91, ,,,,,,
13251,17366605.32,17661756.22,238.37, ,,,,,,
13253,12809793.43,14281824.39,289.31, ,,,,,,
13255,70351514.1,69186701.79,263.18, ,,,,,,
13257,35389787.86,37661777.72,239.93, ,,,,,,
13259,6152297.61,6730329.41,229.04, ,,,,,,
13261,29875508.59,30682602.89,88.46, ,,,,,,
13263,6280429.33,6593842.48,101.88, ,,,,,,
13265,1782194.44,1841431.6,60.57, ,,,,,,
13267,26300344.15,27862799.49,166.13, ,,,,,,
13269,10245322.89,10359685.35,302.93, ,,,,,,
13271,22214479.43,23564094.42,269.4, ,,,,,,
13273,9368905.83,9436071.01,118.5, ,,,,,,
13275,57481625.53,60174943.43,95.24, ,,,,,,
13277,39779575.77,40320095.4,145.6, ,,,,,,
13279,31416374.33,32716606.88,241.48, ,,,,,,
13281,17376197.13,18164198.73,264.01, ,,,,,,
13283,8040952.56,8208273.51,216.18, ,,,,,,
13285,54479683.06,57091689.6,183.11, ,,,,,,
13287,10957407.0,11146962.03,220.86, ,,,,,,
13289,13443445.89,13085525.66,373.82, ,,,,,,
13999,,,,*,,,,,,
13291,29905829.67,31227632.64,213.25, ,,,,,,
13293,30713090.23,30228527.47,211.03, ,,,,,,
13295,82951043.62,86118810.84,240.57, ,,,,,,
13297,67529044.41,65981295.59,253.62, ,,,,,,
13299,58752589.52,60703176.29,369.34, ,,,,,,
13301,7636119.77,7475509.92,124.86, ,,,,,,
13303,19190762.8,19663694.88,159.14, ,,,,,,
13305,34261569.66,34919197.93,326.26, ,,,,,,
13307,2132816.89,2188095.96,116.37, ,,,,,,
13309,8434593.29,9164652.06,121.77, ,,,,,,
13311,30194548.32,30823842.95,435.98, ,,,,,,
13313,81603422.79,82774766.46,264.65, ,,,,,,
13315,9678187.16,10264766.3,105.92, ,,,,,,
13317,17434098.35,18034470.33,218.93, ,,,,,,
13319,14734751.03,14433410.48,326.48, ,,,,,,
13321,22021291.62,22556886.75,94.58, ,,,,,,
15001,88016639.93,78878042.51,99.75, ,,,,,,
15003,432089678.52,381778327.32,181.92, ,,,,,,
15007,31356291.58,28899761.47,149.45, ,,,,,,
15009,53367594.22,44265452.98,96.05, ,,,,,,
15999,,,,*,,,,,,
19001,7903189.52,8367482.49,136.58, ,,,,,,
19003,8261730.68,8748677.67,122.48, ,,,,,,
19005,15140490.78,15386168.28,155.34, ,,,,,,
19007,16572198.4,17401954.32,185.58, ,,,,,,
19009,10135722.28,10690552.98,182.71, ,,,,,,
19011,23864378.27,25218290.34,256.3, ,,,,,,
19013,110224661.48,115593615.13,227.68, ,,,,,,
19015,27142517.49,28637058.55,280.54, ,,,,,,
19017,26786820.11,28285246.22,282.73, ,,,,,,
19019,19227975.31,20283131.97,203.77, ,,,,,,
19021,21376405.77,22897789.67,161.21, ,,,,,,
19023,20220406.24,21303199.86,210.78, ,,,,,,
19025,17057230.71,18215620.3,258.08, ,,,,,,
19027,25765779.01,27263312.78,155.76, ,,,,,,
19029,21825111.37,22379194.8,265.74, ,,,,,,
19031,15209421.61,15596367.59,269.73, ,,,,,,
19033,57584050.52,57883769.26,79.0, ,,,,,,
19035,14340079.6,15402256.2,376.35, ,,,,,,
19037,18764410.96,19426545.86,262.37, ,,,,,,
19039,10529987.51,11171644.82,181.2, ,,,,,,
19041,20662313.75,21581772.08,149.97, ,,,,,,
19043,18892007.35,19751030.02,209.12, ,,,,,,
19045,58655687.37,60553170.04,244.21, ,,,,,,
19047,17473625.93,17688342.2,230.28, ,,,,,,
19049,34167021.95,35455119.02,245.19, ,,,,,,
19051,8541402.58,9018604.41,138.66, ,,,,,,
19053,10078128.71,10608424.55,251.76, ,,,,,,
19055,14570781.86,15470958.38,227.96, ,,,,,,
19057,53189816.34,54275034.31,201.95, ,,,,,,
19059,22656506.75,23268987.95,139.78, ,,,,,,
19061,51491196.42,53951397.27,296.52, ,,,,,,
19063,13828466.98,14539347.85,164.82, ,,,,,,
19065,25885602.76,27021793.7,249.96, ,,,,,,
19067,24757026.47,25385098.75,178.05, ,,,,,,
19069,13902333.25,14399378.8,52.8, ,,,,,,
19071,12165359.69,12406496.35,209.09, ,,,,,,
19073,12139910.12,12845265.1,272.61, ,,,,,,
19075,14772343.83,15493738.16,276.02, ,,,,,,
19077,14692834.33,15427723.65,208.83, ,,,,,,
19079,20213995.74,21569877.13,350.08, ,,,,,,
19081,15981877.81,16345806.38,72.55, ,,,,,,
19083,25605719.81,26718926.83,316.89, ,,,,,,
19085,22471686.87,23284831.8,293.45, ,,,,,,
19087,18627083.08,19257624.04,129.23, ,,,,,,
19089,12145798.46,12229251.66,111.32, ,,,,,,
19091,13106155.08,13900609.17,298.4, ,,,,,,
19093,9848983.84,10540528.46,214.94, ,,,,,,
19095,18664674.29,19356534.21,269.55, ,,,,,,
19097,19280012.7,20112672.71,215.28, ,,,,,,
19099,35009144.26,36096568.32,233.98, ,,,,,,
19101,14548170.92,15100035.85,195.16, ,,,,,,
19103,61001730.64,60581478.26,156.18, ,,,,,,
19105,21833483.34,22952219.54,325.34, ,,,,,,
19107,12577184.07,12982425.27,183.02, ,,,,,,
19109,23318125.57,24028594.14,131.66, ,,,,,,
19111,42306269.84,43447144.09,156.22, ,,,,,,
19113,152381873.95,161563658.54,333.15, ,,,,,,
19115,9278136.01,9455480.37,126.15, ,,,,,,
19117,11294948.38,11872228.83,274.52, ,,,,,,
19119,11679774.34,12278286.86,155.04, ,,,,,,
19121,13732873.42,14344069.46,168.37, ,,,,,,
19123,21538802.51,22578900.61,198.23, ,,,,,,
19125,32264062.86,34208524.8,129.6, ,,,,,,
19127,40038301.39,41436950.61,325.41, ,,,,,,
19129,15945548.07,16003467.93,335.02, ,,,,,,
19131,14785180.57,15219738.89,116.66, ,,,,,,
19133,16486997.78,17162541.45,131.29, ,,,,,,
19135,9129158.1,9608524.96,217.76, ,,,,,,
19137,17762823.3,18623962.67,345.43, ,,,,,,
19139,34842272.64,35468978.56,213.39, ,,,,,,
19141,20009162.48,21301344.05,158.24, ,,,,,,
19143,7897343.18,8345991.59,256.53, ,,,,,,
19145,27123899.73,27840410.56,229.06, ,,,,,,
19147,14701424.86,15262452.69,212.31, ,,,,,,
19149,24026002.84,25521084.98,301.28, ,,,,,,
19151,13041611.42,13772890.02,192.76, ,,,,,,
19153,286446781.75,293782262.16,274.9, ,,,,,,
19155,85827974.93,85720423.15,406.78, ,,,,,,
19157,20129356.51,20903277.29,216.83, ,,,,,,
19159,7933854.86,8394680.78,260.36, ,,,,,,
19161,17703928.55,18990889.74,220.89, ,,,,,,
19163,138269906.3,144819694.38,309.56, ,,,,,,
19165,20325488.75,20731922.2,318.79, ,,,,,,
19167,28991492.96,30963872.76,175.46, ,,,,,,
19169,53716082.55,55853970.84,400.07, ,,,,,,
19171,19124013.45,19854517.76,255.96, ,,,,,,
19173,10819657.66,11199941.18,84.96, ,,,,,,
19999,,,,*,,,,,,
19175,12322611.2,13121875.59,106.92, ,,,,,,
19177,10057138.89,10356961.37,142.99, ,,,,,,
19179,41143478.67,41790760.9,221.11, ,,,,,,
19181,33056720.6,34100353.16,351.36, ,,,,,,
19183,23199506.8,23658850.69,146.09, ,,,,,,
19185,9878838.03,10367248.84,235.86, ,,,,,,
19187,46852185.45,49289047.22,286.01, ,,,,,,
19189,13488148.67,13516769.18,43.7, ,,,,,,
19191,20482859.74,20828522.43,150.7, ,,,,,,
19193,81871860.76,84619158.25,319.55, ,,,,,,
19195,8538037.54,8544327.58,41.42, ,,,,,,
19197,22898402.68,24375177.18,153.19, ,,,,,,
16001,170528556.76,175771989.8,117.65, ,,,,,,
16003,3833592.51,4042278.3,68.64, ,,,,,,
16005,48612968.54,49469589.29,121.54, ,,,,,,
16007,6666467.61,7090547.34,157.71, ,,,,,,
16009,10682287.48,11247403.75,90.11, ,,,,,,
16011,30907192.9,32738097.35,188.02, ,,,,,,
16013,12825559.81,13529788.69,82.96, ,,,,,,
16015,3222752.84,3326945.89,145.76, ,,,,,,
16017,31076540.82,31330560.6,148.71, ,,,,,,
16019,70736169.32,73881102.77,268.26, ,,,,,,
16021,7992882.43,8375131.71,85.02, ,,,,,,
16023,3340374.18,3674140.27,155.2, ,,,,,,
16025,856321.49,915469.92,12.59, ,,,,,,
16027,77962615.24,79144200.3,115.39, ,,,,,,
16029,6517837.91,6873193.87,212.21, ,,,,,,
16031,16306227.32,17683034.33,100.04, ,,,,,,
16033,376230.13,404399.92,449.97, ,,,,,,
16035,12861404.2,13344696.28,70.91, ,,,,,,
16037,4261156.55,4517481.04,136.11, ,,,,,,
16039,15635681.85,16458406.71,100.13, ,,,,,,
16041,7003137.15,7311207.29,359.01, ,,,,,,
16043,8769704.01,9219388.65,414.2, ,,,,,,
16045,12383015.39,12896987.65,83.68, ,,,,,,
16047,13824305.69,14775409.69,89.59, ,,,,,,
16049,16648314.32,17640531.3,51.06, ,,,,,,
16051,14482262.11,15182777.52,290.14, ,,,,,,
16053,12906669.33,13652652.96,224.07, ,,,,,,
16055,103400321.91,104585544.38,132.72, ,,,,,,
16057,23527395.8,24739802.89,86.85, ,,,,,,
16059,9739026.91,10518453.82,70.58, ,,,,,,
16061,6673783.14,6930583.45,107.49, ,,,,,,
16063,4017007.88,4265815.82,78.57, ,,,,,,
16065,8896495.18,9345902.12,359.32, ,,,,,,
16067,12975341.05,14122147.09,113.89, ,,,,,,
16069,41643904.28,41418917.95,101.8, ,,,,,,
16071,5927355.65,6303137.4,257.66, ,,,,,,
16073,6270471.67,6383545.16,99.38, ,,,,,,
16075,16175527.55,16463379.78,144.6, ,,,,,,
16077,5302381.22,5434385.37,91.23, ,,,,,,
16079,18470441.19,19328585.06,93.58, ,,,,,,
16081,4637432.15,4924051.94,183.6, ,,,,,,
16083,60321872.33,63077825.59,114.37, ,,,,,,
16999,,,,*,,,,,,
16085,9072356.54,9636424.94,51.35, ,,,,,,
16087,9464201.27,10101565.15,82.75, ,,,,,,
17001,86496763.03,90200007.57,371.92, ,,,,,,
17003,11548390.55,12120240.6,264.45, ,,,,,,
17005,21940692.12,22778526.48,137.31, ,,,,,,
17007,37516442.8,36877427.19,137.18, ,,,,,,
17009,5458198.84,5750491.8,223.7, ,,,,,,
17011,43314115.83,44892378.04,192.86, ,,,,,,
17013,8689553.54,8884349.59,289.2, ,,,,,,
17015,22349608.55,22350004.17,230.38, ,,,,,,
17017,15309377.95,15918152.6,269.63, ,,,,,,
17019,116465496.86,117307374.48,266.57, ,,,,,,
17021,48759901.02,51628460.09,297.24, ,,,,,,
17023,18936625.96,19592591.92,428.94, ,,,,,,
17025,22898524.41,24278630.79,588.13, ,,,,,,
17027,44161408.99,45746727.38,263.1, ,,,,,,
17029,53338840.05,55414362.67,164.65, ,,,,,,
17031,5759217351.03,5114137338.49,272.13, ,,,,,,
17033,24656712.01,26257168.58,197.47, ,,,,,,
17035,11908600.72,12354350.9,622.61, ,,,,,,
17037,80158204.51,78442995.22,148.4, ,,,,,,
17039,18538914.53,19557534.89,392.86, ,,,,,,
17041,19055009.67,19421125.79,289.52, ,,,,,,
17043,819782110.75,770021983.94,229.68, ,,,,,,
17045,26664480.86,27856690.88,125.1, ,,,,,,
17047,8344086.32,8917330.06,241.47, ,,,,,,
17049,38652330.89,40794294.74,457.57, ,,,,,,
17051,29787492.8,31739340.26,451.98, ,,,,,,
17053,19812295.57,20346277.39,191.63, ,,,,,,
17055,62106067.36,64371715.59,255.9, ,,,,,,
17057,41877184.45,43030764.04,284.71, ,,,,,,
17059,8633139.04,9201833.28,158.45, ,,,,,,
17061,20051051.05,20926264.07,156.02, ,,,,,,
17063,49299328.93,47755316.98,313.08, ,,,,,,
17065,13148620.03,13995970.08,340.79, ,,,,,,
17067,24268004.41,25407252.95,330.47, ,,,,,,
17069,8316990.44,9022325.4,159.95, ,,,,,,
17071,10650017.61,10735165.58,302.73, ,,,,,,
17073,55932981.88,58194354.93,359.92, ,,,,,,
17075,48271054.34,48410280.16,130.56, ,,,,,,
17077,55465001.47,57445175.5,215.14, ,,,,,,
17079,12727141.26,13389981.2,354.98, ,,,,,,
17081,54935843.63,56379699.44,347.2, ,,,,,,
17083,29415024.49,30204398.37,210.28, ,,,,,,
17085,17972069.63,18299930.44,251.78, ,,,,,,
17087,14439566.02,15197178.91,242.27, ,,,,,,
17089,364028407.89,342347972.92,233.8, ,,,,,,
17091,151207076.56,144101999.43,147.43, ,,,,,,
17093,52836875.92,49716642.35,175.82, ,,,,,,
17095,77130260.26,76228819.22,331.02, ,,,,,,
17099,149381963.13,149591392.32,303.03, ,,,,,,
17097,585174578.94,548006698.26,260.5, ,,,,,,
17101,24811094.72,26552518.97,134.13, ,,,,,,
17103,41168242.36,41392579.84,205.51, ,,,,,,
17105,44787878.15,45472797.67,309.03, ,,,,,,
17107,32890372.65,34536102.99,196.27, ,,,,,,
17115,140129884.1,148564923.75,518.21, ,,,,,,
17117,66745366.12,69843867.28,241.72, ,,,,,,
17119,265773762.67,268772765.8,276.21, ,,,,,,
17121,73146693.88,76075250.88,493.86, ,,,,,,
17123,17046131.94,17325134.11,254.05, ,,,,,,
17125,22623928.75,23708759.31,233.76, ,,,,,,
17127,24470243.13,26822648.6,316.38, ,,,,,,
17109,30037487.9,31430335.99,266.12, ,,,,,,
17111,247907830.31,238603999.82,276.18, ,,,,,,
17113,103368428.58,107937225.32,352.12, ,,,,,,
17129,12184539.96,12426727.11,293.62, ,,,,,,
17131,19308633.93,20267516.61,231.97, ,,,,,,
17133,28390494.53,29570629.59,207.66, ,,,,,,
17135,38640524.69,40750778.4,210.13, ,,,,,,
17137,42372909.76,44217940.63,212.06, ,,,,,,
17139,19174987.61,20081892.47,348.2, ,,,,,,
17141,50324438.14,50748710.97,138.83, ,,,,,,
17143,179245590.27,179240344.76,293.58, ,,,,,,
17145,30606006.13,32116916.6,234.2, ,,,,,,
17147,16725557.85,17425216.01,356.9, ,,,,,,
17149,22185581.26,23374332.04,179.04, ,,,,,,
17151,7470259.61,8031687.65,285.35, ,,,,,,
17153,10938070.11,11561281.71,1374.42, ,,,,,,
17155,8581916.62,8472737.53,409.12, ,,,,,,
17157,41417774.78,43724126.51,159.89, ,,,,,,
17159,22694840.32,23925590.52,256.2, ,,,,,,
17161,153310268.03,160783264.11,310.36, ,,,,,,
17165,39671232.98,41806155.99,203.68, ,,,,,,
17167,205331248.42,208618651.59,277.8, ,,,,,,
17169,8273685.8,8654225.81,164.63, ,,,,,,
17171,5257627.84,5480124.46,152.83, ,,,,,,
17173,30727039.62,32144129.65,435.31, ,,,,,,
17163,245388970.55,248345515.67,283.01, ,,,,,,
17175,7538489.34,7727606.08,258.97, ,,,,,,
17177,46263613.99,46218176.19,161.46, ,,,,,,
17179,136375588.33,137473571.74,304.47, ,,,,,,
17999,,,,*,,,,,,
17181,24535282.68,25757695.12,233.86, ,,,,,,
17183,89685410.04,91200303.01,154.86, ,,,,,,
17185,17208410.11,18523618.83,326.65, ,,,,,,
17187,19302305.68,19908669.34,215.85, ,,,,,,
17189,20888930.86,21644150.73,297.36, ,,,,,,
17191,25030474.56,26610183.29,407.32, ,,,,,,
17193,22697769.17,24157762.46,235.51, ,,,,,,
17195,76691587.26,78788773.92,312.6, ,,,,,,
17197,564524809.5,525811803.52,318.5, ,,,,,,
17199,83807492.1,86826414.3,264.59, ,,,,,,
17201,273996221.23,267022579.5,168.08, ,,,,,,
17203,34335445.39,35168496.77,268.68, ,,,,,,
18001,24204662.11,25751308.5,221.11, ,,,,,,
18003,245261150.92,253522286.29,236.25, ,,,,,,
18005,72750824.27,74104852.27,172.39, ,,,,,,
18007,9865277.08,10326160.25,311.95, ,,,,,,
18009,21541893.2,22700447.7,303.51, ,,,,,,
18011,48985793.77,49103029.1,287.42, ,,,,,,
18013,14850173.28,15041761.47,175.18, ,,,,,,
18015,20485934.64,21310261.3,253.06, ,,,,,,
18017,45033354.7,46727261.1,252.81, ,,,,,,
18019,128816210.04,131096416.52,417.69, ,,,,,,
18021,36419161.34,38317689.76,167.37, ,,,,,,
18023,33093536.34,34625106.85,262.2, ,,,,,,
18025,13938947.33,14421500.84,186.61, ,,,,,,
18027,36896659.0,38561999.0,200.79, ,,,,,,
18033,30757795.2,32176212.75,215.96, ,,,,,,
18029,44346312.17,45083357.71,309.55, ,,,,,,
18031,26288261.2,27439247.38,93.98, ,,,,,,
18035,133401309.47,138102279.52,317.63, ,,,,,,
18037,40789425.54,43724161.29,189.08, ,,,,,,
18039,144701689.22,148842634.52,434.33, ,,,,,,
18041,33248415.57,34156529.66,139.15, ,,,,,,
18043,84037078.4,87329484.02,319.63, ,,,,,,
18045,23162108.34,23816975.31,293.07, ,,,,,,
18047,24609283.56,25109003.49,203.87, ,,,,,,
18049,19707964.16,20662395.1,310.9, ,,,,,,
18051,33329794.7,35355334.63,370.71, ,,,,,,
18053,90125306.96,92792212.83,152.73, ,,,,,,
18055,45502323.41,47998906.91,211.58, ,,,,,,
18057,143881272.78,146272865.86,311.64, ,,,,,,
18059,63537388.74,64926610.97,332.93, ,,,,,,
18061,40174086.08,41611644.58,262.1, ,,,,,,
18063,99123758.19,99727069.41,276.02, ,,,,,,
18065,64673045.18,66006098.64,234.8, ,,,,,,
18067,128024269.46,130516279.09,186.74, ,,,,,,
18069,34298303.41,35721508.27,279.88, ,,,,,,
18071,35863190.05,36984879.44,143.48, ,,,,,,
18073,30989590.68,32083663.01,269.6, ,,,,,,
18075,26149712.18,27645778.36,326.77, ,,,,,,
18077,38907086.3,39436540.32,106.46, ,,,,,,
18079,26327424.44,27258554.26,108.56, ,,,,,,
18081,115273042.78,117049473.95,189.24, ,,,,,,
18083,55192356.86,58171819.26,236.81, ,,,,,,
18085,56476152.4,58746401.17,190.04, ,,,,,,
18087,22874308.73,23921728.04,178.25, ,,,,,,
18091,125477511.84,126509688.74,471.77, ,,,,,,
18089,701241255.21,686382121.2,348.26, ,,,,,,
18093,57655516.43,61029141.18,234.44, ,,,,,,
18095,179757011.62,183098297.46,118.72, ,,,,,,
18097,822116502.37,803095978.85,352.1, ,,,,,,
18099,42841623.64,44341441.29,419.58, ,,,,,,
18101,10837037.91,11518688.41,173.88, ,,,,,,
18103,37313653.69,38886983.58,183.56, ,,,,,,
18105,87227282.39,91626823.99,328.79, ,,,,,,
18107,37917025.14,39339530.16,166.54, ,,,,,,
18109,64097868.42,64539304.7,209.84, ,,,,,,
18111,15539507.51,15904646.64,413.21, ,,,,,,
18113,29743332.28,31301069.64,211.03, ,,,,,,
18115,6201973.35,6300116.21,239.73, ,,,,,,
18117,21487778.72,22498535.23,171.4, ,,,,,,
18119,22873510.56,23766090.65,331.96, ,,,,,,
18121,20249093.44,21101339.2,151.93, ,,,,,,
18123,24371725.88,25877111.34,191.56, ,,,,,,
18125,14356992.78,15394087.8,170.56, ,,,,,,
18127,171352575.44,174383820.08,394.93, ,,,,,,
18129,22151375.18,23523364.41,319.48, ,,,,,,
18131,16771076.73,17596575.13,189.8, ,,,,,,
18133,37048283.37,38120890.0,151.94, ,,,,,,
18135,34457066.8,35880095.62,368.08, ,,,,,,
18137,25683340.91,26642570.23,154.9, ,,,,,,
18139,21953985.08,22711882.44,154.1, ,,,,,,
18143,29253381.58,30531357.59,224.71, ,,,,,,
18145,47639829.36,47908757.81,166.61, ,,,,,,
18147,21283132.27,22389536.97,293.96, ,,,,,,
18141,249635234.99,249134233.69,600.36, ,,,,,,
18149,33090215.55,33775581.81,345.2, ,,,,,,
18151,27268637.08,28620189.25,211.48, ,,,,,,
18153,28051152.64,29355341.53,382.52, ,,,,,,
18155,11052205.94,11115035.98,211.27, ,,,,,,
18157,95020768.98,100105642.07,321.99, ,,,,,,
18159,22605792.91,23753022.07,229.27, ,,,,,,
18999,,,,*,,,,,,
18161,6593385.19,6757235.95,270.73, ,,,,,,
18163,187573801.96,197805626.57,362.88, ,,,,,,
18165,23079487.06,24109619.82,178.22, ,,,,,,
18167,145703001.91,151374527.98,190.14, ,,,,,,
18169,35593258.93,37873314.38,221.02, ,,,,,,
18171,8524259.95,8919869.57,136.54, ,,,,,,
18173,52285824.46,55322872.25,391.22, ,,,,,,
18175,28069261.8,29389935.62,166.89, ,,,,,,
18177,94883675.32,97208210.02,314.49, ,,,,,,
18179,23777723.87,24882716.77,298.59, ,,,,,,
18181,29483442.92,31191966.88,201.01, ,,,,,,
18183,20847053.3,21680445.49,324.85, ,,,,,,
20001,19543590.02,21102584.71,266.71, ,,,,,,
20003,12437713.06,13242532.11,244.28, ,,,,,,
20005,17243050.93,17912562.41,307.45, ,,,,,,
20007,10565517.58,11326015.15,229.32, ,,,,,,
20009,44973273.81,47497171.87,823.55, ,,,,,,
20011,22327278.81,23098578.25,119.34, ,,,,,,
20013,15974543.97,17438784.47,213.81, ,,,,,,
20015,60347912.56,62954280.5,390.92, ,,,,,,
20017,3124131.24,3330048.7,285.46, ,,,,,,
20019,6656071.73,7343283.02,188.29, ,,,,,,
20021,30073576.53,31441737.31,204.81, ,,,,,,
20023,6714025.23,7151195.46,187.53, ,,,,,,
20025,4719167.71,5081260.86,176.24, ,,,,,,
20027,12389412.85,13602564.44,153.69, ,,,,,,
20029,14867278.22,16299519.39,267.06, ,,,,,,
20031,13286270.0,13276684.34,159.54, ,,,,,,
20033,4262377.69,4536701.89,237.0, ,,,,,,
20035,36544687.32,39233724.28,353.18, ,,,,,,
20037,52626818.34,55879425.82,143.31, ,,,,,,
20039,5691917.93,6045818.46,75.35, ,,,,,,
20041,21923533.8,23640322.62,224.51, ,,,,,,
20043,10849130.45,10591985.56,206.14, ,,,,,,
20045,62580335.81,66724290.02,171.87, ,,,,,,
20047,4988085.09,5377902.39,261.73, ,,,,,,
20049,5651630.79,6098520.79,304.62, ,,,,,,
20051,35392150.8,35015028.36,141.09, ,,,,,,
20053,13656578.07,14902250.44,649.57, ,,,,,,
20055,23546429.26,23633237.18,260.63, ,,,,,,
20057,26602320.34,28183559.64,345.84, ,,,,,,
20059,29034446.41,30173594.87,244.46, ,,,,,,
20061,19447717.32,20685202.99,286.68, ,,,,,,
20063,6737166.86,7107656.59,102.89, ,,,,,,
20065,6636367.1,7121042.35,139.57, ,,,,,,
20067,7118220.36,7120897.93,366.71, ,,,,,,
20069,4793843.95,5014231.43,495.1, ,,,,,,
20071,2755989.53,2997557.34,113.28, ,,,,,,
20073,15353306.5,16688123.71,297.12, ,,,,,,
20075,3420411.83,3649800.48,283.86, ,,,,,,
20077,11176732.91,12053863.37,229.59, ,,,,,,
20079,39817465.88,42286486.46,413.08, ,,,,,,
20081,3933946.51,4160864.46,297.97, ,,,,,,
20083,2765263.69,2953228.9,296.0, ,,,,,,
20085,17547409.49,18929735.93,255.6, ,,,,,,
20087,16712408.47,17765038.17,180.45, ,,,,,,
20089,6743692.69,7332043.98,361.86, ,,,,,,
20091,348733756.31,361483470.86,303.33, ,,,,,,
20093,4283666.76,4579923.86,252.21, ,,,,,,
20095,15235338.3,16051321.19,571.05, ,,,,,,
20097,3378676.21,3515335.23,207.13, ,,,,,,
20099,32760107.38,34299756.41,225.53, ,,,,,,
20101,4451123.16,4626331.01,175.79, ,,,,,,
20103,65250387.43,67020446.61,273.33, ,,,,,,
20105,7288638.45,8056104.44,258.73, ,,,,,,
20107,12701281.75,13139904.73,197.1, ,,,,,,
20109,5577686.08,5863057.41,225.49, ,,,,,,
20111,32564739.86,34001190.69,249.52, ,,,,,,
20115,16942514.27,18309455.04,350.2, ,,,,,,
20117,15914090.12,17259934.15,203.69, ,,,,,,
20113,35252309.26,37768022.75,379.86, ,,,,,,
20119,7609020.31,8337163.1,225.25, ,,,,,,
20121,27400392.38,28774975.39,277.71, ,,,,,,
20123,10351655.93,11395299.02,446.41, ,,,,,,
20125,51454519.04,55942507.37,181.12, ,,,,,,
20127,7790785.45,8582189.31,152.05, ,,,,,,
20129,4840735.07,4987157.9,254.54, ,,,,,,
20131,14516360.08,15960227.98,142.25, ,,,,,,
20133,24615644.63,26592447.62,257.62, ,,,,,,
20135,7557090.02,8061208.96,152.64, ,,,,,,
20137,6841954.44,7285499.88,130.48, ,,,,,,
20139,17558645.4,18486964.97,283.85, ,,,,,,
20141,9199155.04,10166808.73,386.37, ,,,,,,
20143,7112166.07,7707545.37,371.12, ,,,,,,
20145,10623209.2,11401621.05,523.17, ,,,,,,
20147,9896275.8,10616021.62,138.63, ,,,,,,
20149,18395054.66,20077183.73,255.6, ,,,,,,
20151,14344816.95,14586020.56,518.87, ,,,,,,
20153,6494167.73,6849883.0,127.9, ,,,,,,
20155,91689094.83,126450035.69,831.61, ,,,,,,
20157,9076791.43,10002611.58,203.86, ,,,,,,
20159,16468579.58,17967769.03,883.25, ,,,,,,
20161,33202640.25,35795089.88,236.87, ,,,,,,
20163,10204328.02,10574734.9,161.36, ,,,,,,
20165,7680907.15,8019222.25,416.01, ,,,,,,
20167,15424472.96,16236662.67,160.72, ,,,,,,
20169,51040344.85,54359667.06,395.68, ,,,,,,
20171,6945859.24,7304637.76,282.52, ,,,,,,
20173,414447303.44,427661198.83,420.17, ,,,,,,
20175,13742037.16,14203458.4,283.47, ,,,,,,
20177,188971477.55,201444011.6,281.01, ,,,,,,
20179,5416889.7,5769508.66,130.41, ,,,,,,
20181,11486544.68,11816131.26,106.09, ,,,,,,
20183,8415441.51,9023532.56,366.8, ,,,,,,
20185,7506582.94,7950526.69,795.61, ,,,,,,
20187,2834273.44,2966981.45,232.95, ,,,,,,
20189,8561321.18,9099541.54,266.83, ,,,,,,
20191,24507698.39,25600799.4,386.13, ,,,,,,
20193,11214609.57,11875422.86,100.5, ,,,,,,
20195,6428599.8,6881353.24,104.28, ,,,,,,
20999,,,,*,,,,,,
20197,6675808.48,7211553.12,199.13, ,,,,,,
20199,3237452.72,3312544.78,99.74, ,,,,,,
20201,9185644.38,9969038.02,119.79, ,,,,,,
20203,3087753.28,3292206.73,161.41, ,,,,,,
20205,17082626.42,18673178.89,281.52, ,,,,,,
20207,5850730.43,6188706.1,261.98, ,,,,,,
20209,136299313.82,136532896.67,316.16, ,,,,,,
21001,29067180.4,29902949.43,202.28, ,,,,,,
21003,21995481.76,23062371.36,247.67, ,,,,,,
21005,19210881.48,20142120.71,321.22, ,,,,,,
21007,11677719.67,12838777.52,262.93, ,,,,,,
21009,49388724.6,51068526.25,168.41, ,,,,,,
21011,11699589.02,11972894.14,95.21, ,,,,,,
21013,43140404.33,45962163.89,252.38, ,,,,,,
21015,77981994.05,78917795.03,314.16, ,,,,,,
21017,21596013.37,22095975.2,159.34, ,,,,,,
21019,84590882.01,85804316.19,280.96, ,,,,,,
21021,38066613.63,39080248.52,365.36, ,,,,,,
21023,10602972.12,10588159.61,316.05, ,,,,,,
21025,23845735.19,24155311.96,147.92, ,,,,,,
21027,21041257.98,21878265.87,236.87, ,,,,,,
21029,62432421.48,62946364.47,340.11, ,,,,,,
21031,15933302.95,16399822.03,278.75, ,,,,,,
21033,18750690.96,20293640.69,237.53, ,,,,,,
21035,37065011.75,40012216.13,246.09, ,,,,,,
21037,78278493.73,78935127.92,363.04, ,,,,,,
